#x[m]	y[m]	z[m]	pd[W/m^2]
-3.38793e-05	-0.000144792	0.0382791	7.49675e-09
-2.58659e-05	-0.000141913	0.0382791	-2.16469e-08
1.85333e-07	-0.000144409	0.0382791	2.15107e+08
-1.87628e-06	-0.00014831	0.0382791	3.38171e+09
-3.79522e-05	-0.000143935	0.0382791	0
-3.87251e-08	-0.000121886	0.0382791	0
-2.33654e-06	-0.000125359	0.0382791	0
-5.38523e-06	-0.000112036	0.0382791	4.04e-08
-9.3588e-05	-4.67732e-05	0.0382791	1.82766e-07
-0.000123081	-2.3855e-05	0.0382791	2.66887e-07
-0.000104839	-3.76056e-05	0.0382791	-2.98921e-07
-0.000100714	-3.57231e-05	0.0382791	6.35313e-07
-5.98838e-05	-2.80917e-05	0.0382791	4.87441e+09
-5.57187e-05	-3.00296e-05	0.0382791	2.40261e+09
-9.33265e-07	-3.60129e-05	0.0382791	3.90341e+09
-0.000124516	-0.000213109	0.0382791	0
-4.96361e-05	-0.000235313	0.0382791	0
-4.14926e-05	-0.000214716	0.0382791	-1.09687e-07
-9.27896e-06	-0.000199362	0.0382791	1.60118e-08
-0.00024693	-0.000132469	0.0382791	0
-0.000197945	-0.000152813	0.0382791	0
-0.00027002	-6.10027e-05	0.0382791	1.67569e-07
-0.000254643	-4.89811e-05	0.0382791	1.9611e+08
-0.000253768	-4.30755e-05	0.0382791	2.16605e-07
-8.76731e-05	-0.000140723	0.0382791	-3.08918e-07
-0.000123317	-9.97843e-05	0.0382791	0
-1.99429e-05	-0.000102374	0.0382791	0
-2.40947e-05	-0.00010572	0.0382791	-7.68031e-08
-2.49304e-05	-0.000100151	0.0382791	6.97933e-07
-4.87691e-06	-0.000103817	0.0382791	1.79186e-08
-0.000114114	-6.28544e-05	0.0382791	-2.69309e-07
-0.000116123	-3.38725e-05	0.0382791	-3.78529e-07
3.42959e-05	-0.000253894	0.0382791	0
0.000105603	-0.000249018	0.0382791	0
0.000164039	-0.000253234	0.0382791	0
0.000156405	-0.00025036	0.0382791	0
1.21377e-05	-0.000220126	0.0382791	2.71058e+09
1.42251e-05	-0.000216089	0.0382791	2.20424e+09
2.45248e-05	-0.000205464	0.0382791	4.24796e-07
2.86793e-05	-0.000204275	0.0382791	1.7525e-06
3.19813e-05	-0.000212697	0.0382791	0
4.91947e-05	-0.000209294	0.0382791	5.61117e-07
2.91599e-05	-0.000200001	0.0382791	0
2.56521e-05	-0.000196971	0.0382791	0
3.80251e-05	-0.000204821	0.0382791	-2.65039e-07
6.20966e-05	-0.000196733	0.0382791	0
7.31866e-05	-0.000182588	0.0382791	2.91651e+08
7.23913e-05	-0.000187654	0.0382791	1.33543e-07
9.93437e-05	-0.000187349	0.0382791	0
0.000111163	-0.000196238	0.0382791	1.75269e+09
8.30174e-05	-0.000164995	0.0382791	0
0.000178681	-0.000221829	0.0382791	-1.67279e-07
0.000195851	-0.000205724	0.0382791	1.13677e+08
0.000183709	-0.000195132	0.0382791	4.42428e+08
0.000271279	-0.000173918	0.0382791	0
0.000261614	-0.000176156	0.0382791	0
3.37126e-05	-0.00016058	0.0382791	1.4979e+09
3.74821e-05	-0.000162434	0.0382791	3.39751e-07
7.21028e-06	-0.000146731	0.0382791	-7.60351e-08
3.10153e-06	-0.000143054	0.0382791	1.12705e-07
7.78213e-06	-0.000141926	0.0382791	0
8.7259e-06	-0.000121408	0.0382791	0
6.92632e-06	-0.000125941	0.0382791	0
4.17226e-05	-0.000103816	0.0382791	-9.80562e-08
4.07673e-05	-0.00010906	0.0382791	0
4.73563e-06	-0.000103591	0.0382791	2.48566e+08
0.000130745	-0.000128648	0.0382791	0
0.000165333	-0.000131341	0.0382791	0
2.97529e-05	-7.36655e-05	0.0382791	5.8045e+09
1.27715e-05	-6.00205e-05	0.0382791	5.56812e+09
7.05068e-06	-5.97268e-05	0.0382791	5.29618e+09
1.89723e-05	-6.34516e-05	0.0382791	5.54711e+09
2.5928e-05	-4.96685e-05	0.0382791	5.05639e+09
3.01499e-05	-4.83879e-05	0.0382791	2.33181e+09
2.07684e-05	-5.13484e-05	0.0382791	3.73431e+09
5.65671e-05	-7.35612e-05	0.0382791	9.17395e+09
6.02386e-05	-7.50992e-05	0.0382791	1.18987e+10
7.66125e-05	-7.98044e-05	0.0382791	1.60963e+10
8.16247e-05	-7.81219e-05	0.0382791	1.13885e+10
8.01809e-05	-8.28788e-05	0.0382791	4.08861e+09
6.70108e-05	-6.42173e-05	0.0382791	5.11142e+09
7.47553e-05	-6.66389e-05	0.0382791	3.56297e+09
8.7005e-05	-4.46383e-05	0.0382791	1.39452e+10
8.58428e-05	-4.84906e-05	0.0382791	2.49279e+09
0.000126129	-4.3504e-05	0.0382791	7.94781e+09
9.15657e-05	-2.88128e-05	0.0382791	3.68209e+09
0.000109425	-3.70886e-05	0.0382791	1.68899e+09
0.00010948	-3.24374e-05	0.0382791	8.5168e+09
0.000109436	-2.95908e-05	0.0382791	4.22459e+09
0.000126347	-2.74424e-05	0.0382791	3.80267e+09
0.000168759	-0.000153557	0.0382791	-5.59012e-07
0.000167566	-0.000145986	0.0382791	0
0.000178105	-0.000131499	0.0382791	0
0.000189547	-0.000140592	0.0382791	3.61079e+08
0.000197436	-9.96453e-05	0.0382791	-7.10699e-07
0.000218535	-0.000102632	0.0382791	2.60719e-08
0.000252865	-0.000137833	0.0382791	0
0.000255875	-0.000112528	0.0382791	0
0.000167847	-8.45903e-05	0.0382791	1.36409e+10
0.000164179	-8.0246e-05	0.0382791	8.2347e+09
0.000168935	-7.90543e-05	0.0382791	1.00746e+10
0.000174509	-6.9832e-05	0.0382791	3.04074e+08
0.000200857	-7.46564e-05	0.0382791	2.02426e+09
0.000172289	-4.19355e-05	0.0382791	9.93277e+09
0.000176386	-4.05291e-05	0.0382791	6.08133e+09
0.000200593	-5.24866e-05	0.0382791	1.31324e+09
0.000194609	-4.53605e-05	0.0382791	7.72347e+07
0.000175341	-3.29665e-05	0.0382791	4.02662e+09
0.000182152	-3.9758e-05	0.0382791	3.39393e+09
0.000186596	-3.97422e-05	0.0382791	4.33118e+09
0.000236501	-2.67233e-05	0.0382791	-4.81098e-07
0.00028239	-7.63508e-05	0.0382791	3.3581e+08
3.75937e-05	-0.000274032	0.0382791	0
8.67498e-05	-0.000292255	0.0382791	0
0.000200004	-0.000199572	0.0382791	-2.67517e-07
0.000168968	-0.000161057	0.0382791	2.53435e+08
0.000173717	-0.000161067	0.0382791	2.29491e+09
0.000207272	-0.000198032	0.0382791	-5.82134e-09
2.76062e-05	-0.000149167	0.0382791	1.39234e-08
1.24919e-05	-0.000121268	0.0382791	0
1.24825e-05	-0.000112539	0.0382791	1.89486e-08
6.67452e-05	-0.000111171	0.0382791	0
6.68031e-05	-9.37526e-05	0.0382791	7.1519e+08
5.84634e-05	-9.4966e-05	0.0382791	-5.1889e-07
7.20299e-05	-8.13288e-05	0.0382791	1.44457e+10
0.000124756	-6.55733e-05	0.0382791	2.52095e+09
0.000100204	-2.76243e-05	0.0382791	5.12137e+09
0.000194164	-0.000157401	0.0382791	1.04421e-07
0.000204197	-0.00010498	0.0382791	3.23539e+09
0.000226563	-8.57101e-05	0.0382791	0
0.000239788	-5.72178e-05	0.0382791	-1.33047e-07
0.000181223	-3.21371e-05	0.0382791	1.6241e+09
-8.95124e-05	-3.90022e-05	0.0382791	5.62323e-08
3.78147e-05	-5.55562e-05	0.0382791	8.65575e+09
-0.000153343	-0.000389303	0.0382791	0
-0.000160058	-0.000373176	0.0382791	0
5.40979e-05	-0.000373718	0.0382791	0
7.21929e-05	-0.000381959	0.0382791	0
-0.000214375	-0.000179585	0.0382791	0
-1.61497e-06	-0.000274682	0.0382791	0
-7.43214e-06	-0.000203135	0.0382791	-6.33034e-07
-0.000203705	-0.000155634	0.0382791	0
-0.000179222	-0.000127781	0.0382791	0
-0.0001668	-0.000120446	0.0382791	0
-0.000116771	-0.000135705	0.0382791	0
-0.000145659	-7.45697e-05	0.0382791	2.06386e+08
-0.000120083	-0.000201581	0.0382791	0
7.73348e-05	-0.00028001	0.0382791	0
7.19654e-05	-0.000272888	0.0382791	0
9.78464e-05	-0.000170354	0.0382791	8.01856e+08
1.47628e-05	-0.00012455	0.0382791	0
0.000104793	-0.000155599	0.0382791	-6.48669e-07
4.54119e-05	-5.7606e-05	0.0382791	4.3424e+09
8.38329e-05	-2.49377e-05	0.0382791	3.33572e+09
0.000179952	-0.000162854	0.0382791	-1.9551e-07
0.000240241	-5.30141e-05	0.0382791	2.82831e+08
-0.000111541	-0.000217824	0.0382791	0
-5.55201e-05	-0.00021225	0.0382791	1.677e-07
-6.63611e-05	-0.000200069	0.0382791	6.99289e+08
0.000270298	-0.000115706	0.0382791	0
0.000275947	-0.000108719	0.0382791	0
0.000279735	-0.000115963	0.0382791	0
-0.000110646	-0.000139879	0.0382791	-2.85024e-07
-6.83729e-05	-9.1053e-05	0.0382791	4.61139e+08
5.02592e-06	-8.7147e-05	0.0382791	2.37624e+09
0.000119631	-4.25907e-05	0.0382791	5.86224e+09
1.04494e-05	-0.000175044	0.0382791	0
-0.000284814	5.71372e-05	0.0382791	0
-0.000252508	5.90989e-05	0.0382791	0
-0.00025897	5.48962e-05	0.0382791	0
-0.000263712	6.82382e-05	0.0382791	0
-0.000266016	6.08702e-05	0.0382791	0
-0.000280805	6.51449e-05	0.0382791	0
-0.000232286	5.08045e-05	0.0382791	0
-0.000218434	5.16879e-05	0.0382791	0
-0.000214217	6.70369e-05	0.0382791	0
-0.000211014	6.42734e-05	0.0382791	0
-0.000213496	7.13394e-05	0.0382791	0
-0.000212549	7.58109e-05	0.0382791	0
-0.000209381	7.28975e-05	0.0382791	0
-0.000185966	5.40261e-05	0.0382791	0
-0.000183073	5.76377e-05	0.0382791	0
-0.000166296	6.36518e-05	0.0382791	0
-0.000169525	6.62891e-05	0.0382791	0
-0.000185964	0.000114082	0.0382791	0
-0.000145895	5.66906e-05	0.0382791	0
-0.000137015	4.74744e-05	0.0382791	0
-9.05554e-05	5.19931e-05	0.0382791	1.10075e-07
-8.06439e-05	8.18455e-05	0.0382791	1.07847e-08
-8.21701e-05	7.73835e-05	0.0382791	5.70559e+07
-3.22706e-05	3.0639e-05	0.0382791	8.17014e-07
-3.86594e-05	3.76479e-05	0.0382791	2.99851e+08
-9.62223e-06	3.11844e-05	0.0382791	-5.64896e-08
-7.12858e-05	7.61974e-05	0.0382791	0
-3.78822e-05	8.16965e-05	0.0382791	0
-2.21087e-05	7.21547e-05	0.0382791	-2.48752e-07
-0.00014824	8.94881e-05	0.0382791	0
-0.000152278	9.23767e-05	0.0382791	0
-0.000146632	9.85134e-05	0.0382791	0
-0.000104397	0.00012629	0.0382791	0
-4.79949e-05	0.000111242	0.0382791	1.73919e-07
-0.000122042	2.71898e-05	0.0382791	0
-0.000136542	5.75625e-05	0.0382791	0
-4.02111e-05	3.3146e-05	0.0382791	2.55901e-08
-5.2032e-05	0.000104395	0.0382791	2.79215e+08
-6.7576e-05	0.000121819	0.0382791	0
-7.11147e-05	0.000119277	0.0382791	0
8.85318e-06	3.05823e-05	0.0382791	1.41141e+08
4.07561e-05	3.0982e-05	0.0382791	0
3.88495e-05	3.56977e-05	0.0382791	0
4.10689e-05	6.23989e-05	0.0382791	-3.36495e-07
0.000108891	4.99048e-05	0.0382791	0
6.16819e-05	0.000103256	0.0382791	0
5.59621e-05	0.000102911	0.0382791	0
7.30943e-05	0.000103929	0.0382791	0
7.50783e-05	0.000107466	0.0382791	2.98686e-07
8.01965e-05	0.000114344	0.0382791	1.26511e+09
4.49736e-06	0.000130532	0.0382791	2.58361e-08
5.28951e-05	0.000125284	0.0382791	1.9033e+09
4.87945e-05	0.000123133	0.0382791	-5.34013e-07
0.000117863	9.42201e-05	0.0382791	1.86836e-08
8.97481e-05	0.000114738	0.0382791	0
0.000155732	0.000111383	0.0382791	6.13904e+09
0.000153735	0.000108594	0.0382791	9.42026e-06
0.000120707	0.000152201	0.0382791	0
0.000112327	0.000160715	0.0382791	0
0.00013097	0.000129742	0.0382791	0
0.000174042	5.70968e-05	0.0382791	-6.10464e-07
0.000170618	6.13124e-05	0.0382791	-2.60579e-07
0.0001765	6.12753e-05	0.0382791	-7.11651e-08
0.000197924	5.52535e-05	0.0382791	1.32901e+08
0.000177365	6.74501e-05	0.0382791	8.47761e-08
0.000232206	6.02755e-05	0.0382791	0
0.000228963	0.00010486	0.0382791	0
0.000252357	9.0911e-05	0.0382791	0
0.000248295	0.000118353	0.0382791	0
0.000259911	0.000153498	0.0382791	0
0.000153669	0.000165181	0.0382791	0
0.000187053	0.000188322	0.0382791	0
0.000230799	0.000176851	0.0382791	0
5.84986e-05	7.43195e-05	0.0382791	9.32025e+08
4.6772e-05	7.32727e-05	0.0382791	-2.07292e-07
0.000162698	8.24974e-05	0.0382791	0
0.000148143	0.000114821	0.0382791	0
0.000247878	0.000106685	0.0382791	0
0.000240904	0.000153467	0.0382791	0
0.000235399	0.000162034	0.0382791	0
0.000244931	0.00016251	0.0382791	0
0.000165465	0.000176147	0.0382791	0
0.000166749	0.000172412	0.0382791	0
-7.01333e-05	5.38868e-05	0.0382791	6.89967e+08
0.000111841	0.000156832	0.0382791	0
-0.000174746	6.42054e-05	0.0382791	0
-9.90308e-05	7.55533e-05	0.0382791	0
0.000125355	3.43563e-05	0.0382791	0
0.000161687	6.73095e-05	0.0382791	8.14389e-08
0.000120689	0.000145065	0.0382791	0
0.000172214	0.000135173	0.0382791	0
0.000170768	0.000171852	0.0382791	0
0.000128648	0.000163241	0.0382791	0
0.000128308	0.000159152	0.0382791	0
-0.000149008	8.52669e-05	0.0382791	0
-0.000189389	-1.56166e-06	0.0382791	-5.04963e-07
-0.000190872	3.49159e-06	0.0382791	2.18159e-07
0.000359246	-7.86382e-05	0.0382791	1.83538e+08
-2.27968e-05	9.46071e-05	0.0382791	0
-2.94871e-05	9.46993e-05	0.0382791	0
-0.000111054	-0.00031498	0.0382791	0
-0.000112157	-0.000325515	0.0382791	0
-0.000153815	-0.000105446	0.0382791	0
-0.000151052	-0.000109327	0.0382791	0
-4.9502e-05	-0.000258125	0.0382791	0
-3.45167e-05	-0.000263086	0.0382791	0
0.000294603	-0.000190525	0.0382791	0
1.57717e-05	-0.000142673	0.0382791	-1.63742e-06
-0.000117478	-0.000151978	0.0382791	0
-8.68861e-05	9.30763e-05	0.0382791	2.96839e+08
-8.96595e-05	9.69215e-05	0.0382791	-3.45511e-07
-8.45678e-05	9.76556e-05	0.0382791	1.76341e+09
-0.000259002	3.81079e-05	0.0382791	0
0.000167118	3.38851e-05	0.0382791	3.14636e-08
0.000203525	3.82995e-05	0.0382791	-3.45074e-06
0.000122835	0.000137431	0.0382791	0
-0.000194373	3.88224e-05	0.0382791	0
-0.000199293	4.0567e-05	0.0382791	0
0.000199319	4.57961e-05	0.0382791	-5.78435e-06
-5.81179e-05	-0.000140465	0.0382791	0
-0.000204471	1.17013e-05	0.0382791	0
-0.000207031	9.01133e-06	0.0382791	0
-3.27517e-05	1.07185e-05	0.0382791	1.01486e+10
0.000287387	-1.29885e-05	0.0382791	-1.39885e-07
0.000124892	-2.38921e-06	0.0382791	7.53089e+09
0.000130468	8.19589e-07	0.0382791	4.87983e+09
-0.000269456	5.9778e-06	0.0382791	1.50004e+08
-0.000196599	-3.71644e-06	0.0382791	0
6.27419e-05	6.65166e-06	0.0382791	5.92693e+08
0.000332372	3.96365e-05	0.0382791	0
0.00030028	3.74777e-06	0.0382791	2.77987e+08
0.000349144	3.48509e-05	0.0382791	4.92689e-09
-0.000192028	-0.000115239	0.0382791	0
-0.00019569	-0.000117803	0.0382791	0
-9.47464e-05	-0.000101519	0.0382791	1.73941e+09
0.000112379	-3.93934e-06	0.0382791	6.12435e+09
4.39567e-05	2.5652e-06	0.0382791	8.75951e+09
4.8146e-05	7.57716e-06	0.0382791	7.03993e+09
-0.000185367	8.70591e-05	0.0382791	0
-9.45289e-06	-7.1419e-06	0.0382791	7.24808e+09
-0.000314955	-8.53498e-05	0.0382791	1.94469e+06
-0.000185481	-0.000201513	0.0382791	0
-0.000177526	-0.000201133	0.0382791	0
-7.58372e-05	-0.000199563	0.0382791	-4.36242e-07
-6.21493e-05	-0.000174229	0.0382791	0
-6.79953e-05	-0.000168273	0.0382791	0
-0.00029816	-0.000120842	0.0382791	0
-0.000314502	-0.00012396	0.0382791	0
-0.000302776	-0.00014631	0.0382791	0
-0.000189994	-0.0001599	0.0382791	0
-0.00016814	-0.000148995	0.0382791	0
-0.000203198	-0.000119913	0.0382791	0
-0.000199003	-0.000119039	0.0382791	0
-0.00026569	-4.08532e-05	0.0382791	-3.03942e-07
-0.000168999	-7.97289e-05	0.0382791	0
-0.000160022	-7.93506e-05	0.0382791	0
-8.27966e-05	-9.07624e-05	0.0382791	9.14786e-07
-8.07238e-05	-9.50445e-05	0.0382791	-1.3589e-06
-3.59416e-05	-5.94892e-05	0.0382791	8.5981e+09
-0.000248384	-0.000263858	0.0382791	0
-6.1524e-05	-0.000139732	0.0382791	0
2.24403e-05	-0.000177807	0.0382791	0
2.55701e-05	-0.000180015	0.0382791	0
4.59711e-05	-0.000184903	0.0382791	0
3.61512e-05	-0.000171694	0.0382791	-3.84403e-07
0.000104352	-2.46098e-05	0.0382791	5.05044e+09
0.000122464	-1.50173e-05	0.0382791	1.77725e+09
0.000274567	-4.12192e-05	0.0382791	1.56496e+08
5.11795e-05	-0.000126802	0.0382791	4.57583e-07
0.000146802	-2.6272e-05	0.0382791	3.16249e+09
-0.000201777	1.62354e-05	0.0382791	0
-0.000201308	2.42432e-05	0.0382791	0
-0.000197485	2.06004e-05	0.0382791	0
-0.000178711	8.3741e-05	0.0382791	0
-0.000153839	8.3369e-05	0.0382791	0
-0.00017227	8.36446e-05	0.0382791	0
-7.14531e-05	0.000114651	0.0382791	-2.69316e-08
-1.76371e-05	8.99808e-05	0.0382791	0
4.38466e-05	1.84745e-05	0.0382791	-1.851e-06
0.00018745	0.000142674	0.0382791	0
0.000240919	0.000136503	0.0382791	0
0.000195485	3.10768e-05	0.0382791	-2.31698e-07
-0.000177124	-0.000344834	0.0382791	0
-8.26176e-05	-0.000327322	0.0382791	0
-0.000238785	-0.000191569	0.0382791	0
-0.00022846	-0.000184407	0.0382791	0
-0.000227078	-0.000196068	0.0382791	0
-0.000203807	-0.000169133	0.0382791	0
-0.000112177	-0.00022426	0.0382791	0
-0.00010939	-0.000223879	0.0382791	0
-0.000104466	-0.000226734	0.0382791	0
-0.000103334	-0.000206968	0.0382791	0
-0.000122989	-0.000203539	0.0382791	0
-1.16694e-05	-0.000218564	0.0382791	-2.41863e-07
-0.000222373	-0.000120508	0.0382791	0
-0.000290664	-9.22804e-05	0.0382791	-1.22703e-08
-0.000259464	-6.67232e-05	0.0382791	5.99375e+08
-0.000189129	-4.5565e-05	0.0382791	7.26893e+08
-0.00019884	-3.04154e-05	0.0382791	0
-0.000131997	-0.000154435	0.0382791	0
-7.28566e-05	-9.25359e-05	0.0382791	8.3226e-07
-3.088e-05	-0.00011797	0.0382791	9.14266e-08
-1.21366e-05	-9.44429e-05	0.0382791	3.3498e+09
-0.000150177	-8.33544e-05	0.0382791	1.32977e-06
-0.000151975	-6.69221e-05	0.0382791	-7.79088e-08
-0.000127865	-5.094e-05	0.0382791	-3.17665e-07
-0.000136982	-4.84017e-05	0.0382791	0
-0.0001359	-4.38145e-05	0.0382791	-5.18962e-08
-8.15906e-05	-7.89811e-05	0.0382791	-1.77153e-07
-2.63685e-05	-2.04897e-05	0.0382791	2.93112e+09
-0.000254378	-0.000317887	0.0382791	0
-0.000276942	-0.000197942	0.0382791	0
-0.000264095	-0.000203968	0.0382791	0
-9.641e-05	-0.000271601	0.0382791	0
-0.000123838	-0.00022122	0.0382791	0
-1.95943e-06	-0.000195226	0.0382791	0
-0.000302304	-9.97993e-05	0.0382791	-9.66043e-09
-0.000162485	-0.000118676	0.0382791	0
-0.000136652	-0.000109146	0.0382791	0
-0.000133748	-0.000117118	0.0382791	0
-2.57497e-05	-0.000115964	0.0382791	-8.54409e-08
-0.000148004	-6.41422e-05	0.0382791	-3.17408e-07
-0.000152562	-6.21037e-05	0.0382791	0
-0.000106125	-6.65284e-05	0.0382791	3.69934e-07
-0.000110204	-6.92601e-05	0.0382791	-1.16952e-06
0.000232603	-0.000361824	0.0382791	0
7.46203e-05	-0.000315672	0.0382791	0
3.91018e-05	-0.000305389	0.0382791	0
6.69318e-05	-0.00028939	0.0382791	0
2.15742e-05	-0.0002067	0.0382791	-5.8001e-07
2.74686e-05	-0.000213543	0.0382791	-8.47684e-07
7.1626e-06	-0.000181476	0.0382791	0
1.38392e-05	-0.000172428	0.0382791	0
5.05688e-06	-0.000151702	0.0382791	7.28423e+08
2.16025e-05	-0.000155414	0.0382791	-7.0688e-07
0.000126086	-0.00016512	0.0382791	0
0.000100673	-0.000104358	0.0382791	0
9.77837e-05	-0.000107108	0.0382791	0
7.60801e-05	-3.06282e-05	0.0382791	1.51493e+09
0.000103506	-7.50669e-05	0.0382791	8.46855e+09
0.000105296	-7.15616e-05	0.0382791	4.03394e+09
0.000101648	-4.19975e-05	0.0382791	5.48652e+09
0.000115596	-3.07251e-05	0.0382791	1.27996e+09
0.000171736	-8.84228e-05	0.0382791	2.35342e+10
0.000175771	-8.75837e-05	0.0382791	2.36534e+10
0.000226833	-5.45138e-05	0.0382791	2.55226e-07
0.000192848	-2.86956e-05	0.0382791	5.25631e+08
0.000114346	-0.000278792	0.0382791	0
9.93163e-05	-0.000259382	0.0382791	0
9.90375e-05	-0.000267534	0.0382791	0
1.15215e-05	-0.000166728	0.0382791	0
0.000102877	-0.00021629	0.0382791	4.909e-07
0.00012284	-0.000181599	0.0382791	0
0.000226895	-0.000286252	0.0382791	0
-3.34056e-06	-0.000136851	0.0382791	0
0.000300081	-0.000119684	0.0382791	0
0.000289286	-0.000118274	0.0382791	0
-4.76382e-05	-0.000186013	0.0382791	1.92763e-07
-0.000228988	-0.000166541	0.0382791	0
-4.84058e-06	-0.0001536	0.0382791	3.28879e-07
9.78436e-05	-0.000276469	0.0382791	0
-0.000187656	-3.884e-05	0.0382791	2.72661e-07
-0.000108851	-3.93446e-05	0.0382791	-7.65116e-07
0.000104663	-0.000238262	0.0382791	0
0.000318666	-0.000218607	0.0382791	0
6.77669e-05	-0.000148718	0.0382791	0
0.00010768	-0.000163443	0.0382791	0
0.000110985	-4.58544e-05	0.0382791	2.55072e+09
7.98539e-05	-3.86007e-05	0.0382791	3.48563e+09
8.53869e-05	-3.66573e-05	0.0382791	4.58635e+09
-0.000205185	-0.000308356	0.0382791	0
-1.11484e-05	-0.000143969	0.0382791	4.10808e-08
0.000265466	-6.25686e-05	0.0382791	2.56953e-07
0.00023379	-5.14108e-05	0.0382791	0
-0.000196469	4.6629e-05	0.0382791	0
-0.000192753	5.73225e-05	0.0382791	0
-0.000192309	7.26652e-05	0.0382791	0
-0.000166191	7.40892e-05	0.0382791	0
-0.000138315	6.52852e-05	0.0382791	0
-0.000137277	6.1017e-05	0.0382791	0
-2.58585e-05	5.99959e-05	0.0382791	-1.4891e-07
-0.000160636	0.000118949	0.0382791	0
-0.000112181	0.000102624	0.0382791	0
-0.000105978	9.58472e-05	0.0382791	0
-0.000104503	9.29397e-05	0.0382791	0
-5.50253e-05	0.000106341	0.0382791	-1.11557e-07
-1.28608e-05	0.000102477	0.0382791	0
-5.46435e-06	0.000102359	0.0382791	6.68362e-07
-7.73403e-06	0.000114495	0.0382791	2.45136e+09
-8.9714e-06	0.000111875	0.0382791	-2.57067e-06
-3.78664e-05	0.000135081	0.0382791	0
-2.60967e-05	0.000131678	0.0382791	0
-2.83611e-05	0.000125797	0.0382791	8.19852e-07
-0.000203682	2.87584e-05	0.0382791	0
-0.000178222	6.15265e-05	0.0382791	0
-0.000145471	2.03121e-05	0.0382791	0
-3.70976e-05	9.90934e-05	0.0382791	0
3.7225e-05	2.7786e-05	0.0382791	-1.4232e-07
0.000108393	2.8399e-05	0.0382791	-9.28098e-07
0.000114318	2.84509e-05	0.0382791	6.15395e-08
0.000119135	3.44552e-05	0.0382791	0
0.000124488	4.05193e-05	0.0382791	0
0.000129284	4.72334e-05	0.0382791	2.02477e-06
0.000151463	6.04417e-05	0.0382791	2.80406e+09
0.000149576	6.67867e-05	0.0382791	-5.66672e-07
0.000157461	8.15622e-05	0.0382791	-1.31702e-06
0.00016074	7.8507e-05	0.0382791	0
2.27456e-05	9.99735e-05	0.0382791	0
3.6312e-05	0.000114005	0.0382791	1.28741e+08
5.77473e-05	9.55089e-05	0.0382791	0
6.35227e-05	9.58218e-05	0.0382791	0
6.26708e-05	8.6075e-05	0.0382791	0
6.05379e-05	8.77315e-05	0.0382791	0
6.27715e-05	0.000120561	0.0382791	5.02871e-07
7.73401e-05	0.000139667	0.0382791	0
0.000110736	9.39862e-05	0.0382791	7.95891e+08
0.000149063	9.38159e-05	0.0382791	9.32739e+08
0.000156302	8.79768e-05	0.0382791	-8.37158e-07
0.000150021	0.000118388	0.0382791	0
0.000111101	0.000136604	0.0382791	2.46804e+09
0.000138163	0.000146667	0.0382791	0
0.000154674	0.000148742	0.0382791	0
0.000160244	0.000149272	0.0382791	0
0.000168272	7.25434e-05	0.0382791	0
0.000272419	8.02274e-05	0.0382791	0
0.0001752	0.000118761	0.0382791	0
0.000192359	0.000116239	0.0382791	0
0.000195213	0.000118103	0.0382791	0
0.000224604	9.03839e-05	0.0382791	0
0.000216245	0.000105018	0.0382791	0
0.00015404	0.000174345	0.0382791	0
0.000156485	0.000177402	0.0382791	0
4.23225e-05	7.25562e-05	0.0382791	0
0.000156162	4.03451e-05	0.0382791	-2.8799e-08
0.000151624	8.05938e-05	0.0382791	1.86008e-06
0.000141084	0.000154013	0.0382791	0
0.000243753	4.27251e-05	0.0382791	0
0.000232647	4.65651e-05	0.0382791	0
0.000275734	7.56776e-05	0.0382791	0
0.000219506	0.000107667	0.0382791	0
0.000187343	0.000149882	0.0382791	0
-0.000147728	6.65448e-05	0.0382791	0
-0.000149596	7.05248e-05	0.0382791	0
-0.000144873	7.02777e-05	0.0382791	0
0.000146713	5.35593e-05	0.0382791	-7.05494e-07
0.000165355	0.000134988	0.0382791	0
-0.000228511	3.83734e-05	0.0382791	0
-0.000179666	7.0474e-05	0.0382791	0
-3.67389e-05	0.000103164	0.0382791	6.76472e-07
2.64258e-05	8.55097e-05	0.0382791	0
0.000147787	3.24141e-05	0.0382791	1.86918e-06
5.43758e-05	8.78703e-05	0.0382791	0
5.53313e-05	0.000132985	0.0382791	-3.95382e-07
7.03278e-05	0.000140233	0.0382791	0
6.22504e-05	0.000130262	0.0382791	2.76499e+09
6.8101e-05	0.000144632	0.0382791	0
0.000104175	0.000139911	0.0382791	-9.55149e-07
0.000124119	0.000129974	0.0382791	-4.66634e-08
0.000174819	3.49993e-05	0.0382791	2.35351e+08
0.000187996	3.90933e-05	0.0382791	8.26916e-08
0.000200833	0.000100363	0.0382791	6.4054e-07
0.000204233	9.97343e-05	0.0382791	-1.38309e-06
0.000110466	0.000148504	0.0382791	0
-3.39861e-05	7.2855e-05	0.0382791	0
-3.71375e-05	6.9179e-05	0.0382791	0
-3.81788e-05	7.45402e-05	0.0382791	0
0.000208017	0.00017714	0.0382791	0
2.41872e-05	8.74751e-05	0.0382791	0
8.16091e-05	3.43728e-05	0.0382791	0
0.000305181	-1.80276e-05	0.0382791	1.5141e-07
-0.000176442	9.23397e-06	0.0382791	8.17862e-08
0.000224371	-3.4445e-06	0.0382791	-6.72077e-07
-0.000312536	-4.76048e-05	0.0382791	6.42341e+07
-7.96349e-05	-0.000184931	0.0382791	0
-0.000309835	-0.000274824	0.0382791	0
